Preventative Maintenance ID,Preventative Maintenance Number,Preventative Maintenance Description,Preventative Maintenance Instruction,Preventative Maintenance Safety Note,Frequency Type ID,Frequency,Frequency Type Or ID,Frequency Or,Is Hierarchy,Is Triggered,Is Fixed,Is Standard,Lead Time Days,Asset Type ID,Manufacturer ID,Model Number ID,Priority ID,Estimated Duration Hours,Job Type ID,Department ID,Customer Contact ID,Supplier Contact ID,Is Inspection,Is Inspection Enforce Order On,Is Inspection By Asset Type,User Defined Text Box,Component Code ID,Estimated Labour Cost,Estimated Material Cost,Estimated Other Cost,Is Active,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Default Inspection Asset ID,Is Group Inspection,Parent Preventative Maintenance ID,Inspection Height,Inspection Width,Inspection XLocation,Inspection YLocation,Is Use Asset Contractor,Minute Difference,Is Master PM,Master PMID,Work Order Format Name,Contractor Quote Amount,In Active To,Days To Complete,Activation Type,Is Audit,Is Include Children Of Inspection Asset Only
1745,1772,Ex Visual of the FT Which are located in Unit-45,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,2,,,,3,6.0000000,5,17,,,,,,,,78.6600000,0.0000000,0.0000000,,803,8/07/2023 3:05:25 PM,803,4/09/2023 11:10:12 AM,220401,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1746,1773,Ex Visual of the Valves Which are located in Unit-45,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,3,12.0000000,5,17,,,,,,,,504.1200000,0.0000000,0.0000000,,803,8/07/2023 4:15:42 PM,803,13/09/2023 10:32:17 AM,220405,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1747,1774,Ex Visual of the TT Which are located in Unit-45,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,3,,,,3,8.0000000,5,17,,,,,,,,160.0000000,0.0000000,0.0000000,,803,10/07/2023 9:21:55 AM,803,4/09/2023 11:11:47 AM,220416,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1748,1775,Site investigation of Air Cooled Condensing Unit ,"Create permit to work, Work with special closes ",,4,6.0000000,,0.0000000,,,,,0,383,,,3,2.0000000,5,42,,1931,,,,,,0.0000000,0.0000000,0.0000000,,1463,10/07/2023 2:19:26 PM,1463,10/07/2023 2:44:16 PM,,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1749,1776,ACCU-1 6 month's PM for Contractor (Contains 121 Equipment. Find in the Document section.),,,4,6.0000000,,0.0000000,,,,,10,,,,3,242.0000000,5,42,,1931,,,,,,19360.0000000,0.0000000,0.0000000,,689,10/07/2023 2:51:11 PM,689,10/07/2023 3:19:19 PM,,,0,,,,,,570,,0,Contractor,0.0000000,,50,every,,
1750,1777,ACCU-2 24 month's PM for Contractor (Contains 103 Equipment. Find in the Document section.),,,9,2.0000000,,0.0000000,,,,,10,,,,3,206.0000000,5,42,,1931,,,,,,16480.0000000,0.0000000,0.0000000,,689,10/07/2023 3:22:19 PM,689,10/07/2023 3:40:26 PM,,,0,,,,,,570,,0,Standard,0.0000000,,50,every,,
1751,1778,Ex Visual of the PT Which are located in Unit-60,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,3,8.0000000,5,17,,,,,,,,45.8100000,0.0000000,0.0000000,,803,10/07/2023 3:28:40 PM,1460,29/08/2023 9:29:44 AM,220397,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1752,1779,Ex Visual of the TT Which are located in Unit-60,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,3,8.0000000,5,17,,,,,,,,492.0600000,0.0000000,0.0000000,,803,10/07/2023 4:05:29 PM,803,2/09/2023 5:08:02 PM,220416,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1753,1780,Ex Visual of the LT Which are located in Unit-60,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,3,4.0000000,5,17,,,,,,,,80.0000000,0.0000000,0.0000000,,803,10/07/2023 4:54:51 PM,803,10/07/2023 4:57:33 PM,220398,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1754,1781,Ex Visual of the FT Which are located in Unit-60,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,3,6.0000000,5,17,,,,,,,,80.0000000,0.0000000,0.0000000,,803,10/07/2023 5:03:49 PM,803,2/09/2023 5:07:00 PM,220401,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1755,1782,Ex Visual of the Valves Which are located in Unit-60,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,3,8.0000000,5,17,,,,,,,,252.0600000,0.0000000,0.0000000,,803,11/07/2023 10:01:32 AM,803,13/09/2023 10:36:06 AM,220405,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1756,1784,Ex Visual of the VT Which are located in Unit-60,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,17,,,,,,,,8.0000000,0.0000000,0.0000000,,803,12/07/2023 3:22:26 PM,803,12/07/2023 3:28:51 PM,220435,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1757,1785,Ex Visual of the FT Which are located in Unit-83,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,3,10.0000000,5,17,,,,,,,,208.0400000,0.0000000,0.0000000,,803,12/07/2023 4:28:28 PM,803,4/09/2023 11:28:02 AM,220401,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
1758,1786,Ex Visual of the VT Which are located in Unit-50,"All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:the presence of markings and warning signs;the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;for the serviceability of gaskets; covers of fittings and boxes;serviceability of inputs of wires and cables into the electrical equipment of instrumentationlack of water in the glass caps of the light signaling.",Use proper PPE,4,6.0000000,,0.0000000,,,,,0,,,,3,12.0000000,5,17,,,,,,,,240.0000000,0.0000000,0.0000000,,803,16/07/2023 2:15:49 PM,803,16/07/2023 3:15:30 PM,220435,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1759,1787,Unit-10 Ex Visual Train 1 Group 1 ,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,36.0300000,0.0000000,0.0000000,,1990,17/07/2023 10:11:52 AM,1461,27/07/2023 5:14:05 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1760,1788,Unit-10 Ex Visual Train 1 Group 2,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,72.0600000,0.0000000,0.0000000,,1990,17/07/2023 10:20:55 AM,1461,27/07/2023 5:16:14 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1761,1789,Unit-10 Ex Visual Train 1 Group 3,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,40.3000000,0.0000000,0.0000000,,1990,17/07/2023 10:30:44 AM,1461,27/07/2023 5:18:14 PM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1762,1790,Unit-10 Ex Visual Train 1 Group 4,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,60.0500000,0.0000000,0.0000000,,1990,17/07/2023 10:49:49 AM,1461,31/07/2023 9:12:38 AM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1763,1791,Unit-10 Ex Visual Train 1 Group 5,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,50.8499999,0.0000000,0.0000000,,1990,17/07/2023 11:02:38 AM,1461,31/07/2023 9:11:39 AM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1764,1792,Unit-10 Ex Visual Train 1 Group 6,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,40.6800000,0.0000000,0.0000000,,1990,17/07/2023 11:13:12 AM,1461,31/07/2023 9:13:26 AM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1765,1793,Unit-10 Ex Visual Train 1 Group 7,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,40.3000000,0.0000000,0.0000000,,1990,17/07/2023 11:21:18 AM,1461,31/07/2023 9:14:51 AM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
1766,1794,Unit-10 Ex Visual Train 1 Group 8,"1) All electrical equipment of instrumentation in hazardous areas should be inspected by Instrument maintenance team once a week, while paying attention to the following:2) the presence of markings and warning signs;3) the presence of all fasteners (bolts, nuts, lock washers, etc.), grounding and sealing devices, plugs in unused input devices;4) for the serviceability of gaskets; covers of fittings and boxes;5) serviceability of inputs of wires and cables into the electrical equipment of instrumentation6) lack of water in the glass caps of the light signaling.",,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,14,,,,,,,,16.1200000,0.0000000,0.0000000,,1990,17/07/2023 11:32:13 AM,1461,31/07/2023 9:15:58 AM,211376,,0,,,,,,0,,0,Standard,0.0000000,,30,every,,
